Id,Name,Type,TcgDate,OcgDate,Artwork
41705642,Salvage Warrior,Effect Monster,04/30/2011,02/11/2011,https://images.ygoprodeck.com/images/cards_cropped/41705642.jpg
41721210,Dark Magician the Dragon Knight,Fusion Monster,10/05/2017,02/10/2018,https://images.ygoprodeck.com/images/cards_cropped/41721210.jpg
41722932,Dark Mambele,Spell Card,01/14/2012,11/19/2011,https://images.ygoprodeck.com/images/cards_cropped/41722932.jpg
41729254,"Hajun, the Winged Mayakashi",Effect Monster,11/15/2018,08/04/2018,https://images.ygoprodeck.com/images/cards_cropped/41729254.jpg
41735184,Dark Magic Inheritance,Spell Card,10/20/2016,06/18/2016,https://images.ygoprodeck.com/images/cards_cropped/41735184.jpg
41741922,Lava Dragon,Effect Monster,05/02/2009,02/14/2009,https://images.ygoprodeck.com/images/cards_cropped/41741922.jpg
41753322,Sauropod Brachion,Effect Monster,09/01/2009,10/20/2007,https://images.ygoprodeck.com/images/cards_cropped/41753322.jpg
41762634,Giant Flea,Normal Monster,09/01/2002,05/25/1999,https://images.ygoprodeck.com/images/cards_cropped/41762634.jpg
41767843,Score the Melodious Diva,Effect Monster,01/14/2016,10/17/2015,https://images.ygoprodeck.com/images/cards_cropped/41767843.jpg
41773061,Voici la Carte (Today's Menu),Spell Card,06/01/2023,03/18/2023,https://images.ygoprodeck.com/images/cards_cropped/41773061.jpg
41782653,Overtex Qoatlus,Effect Monster,02/01/2018,10/14/2017,https://images.ygoprodeck.com/images/cards_cropped/41782653.jpg
41788781,Guldfaxe of the Nordic Beasts,Tuner Monster,02/08/2011,11/13/2010,https://images.ygoprodeck.com/images/cards_cropped/41788781.jpg
41790641,Wattkingdom,Spell Card,10/19/2023,07/22/2023,https://images.ygoprodeck.com/images/cards_cropped/41790641.jpg
41802073,Vaylantz Voltage Viscount,Pendulum Effect Monster,08/25/2022,03/19/2022,https://images.ygoprodeck.com/images/cards_cropped/41802073.jpg
41803903,Abyss Script - Romantic Terror,Spell Card,09/27/2018,06/09/2018,https://images.ygoprodeck.com/images/cards_cropped/41803903.jpg
41830887,Appliancer Copybokkle,Effect Monster,07/23/2020,06/20/2020,https://images.ygoprodeck.com/images/cards_cropped/41830887.jpg
41850466,Numeron Chaos Ritual,Spell Card,11/18/2021,04/01/2021,https://images.ygoprodeck.com/images/cards_cropped/41850466.jpg
41855169,Jowgen the Spiritualist,Effect Monster,03/01/2003,07/21/2001,https://images.ygoprodeck.com/images/cards_cropped/41855169.jpg
41858121,Vylon Matter,Spell Card,02/08/2011,11/13/2010,https://images.ygoprodeck.com/images/cards_cropped/41858121.jpg
41859700,Burning Algae,Effect Monster,03/01/2004,03/17/2005,https://images.ygoprodeck.com/images/cards_cropped/41859700.jpg
41867019,Mayakashi Mayhem,Trap Card,03/19/2020,10/03/2020,https://images.ygoprodeck.com/images/cards_cropped/41867019.jpg
41872150,Swarm of Locusts,Effect Monster,07/18/2003,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/41872150.jpg
41902352,Blackwing - Kochi the Daybreak,Tuner Monster,05/27/2011,10/16/2010,https://images.ygoprodeck.com/images/cards_cropped/41902352.jpg
41908872,Supreme King Dragon Lightwurm,Pendulum Effect Monster,10/19/2023,07/22/2023,https://images.ygoprodeck.com/images/cards_cropped/41908872.jpg
41916534,Iron Hans,Effect Monster,06/28/2018,05/12/2018,https://images.ygoprodeck.com/images/cards_cropped/41916534.jpg
41925941,Bark of Dark Ruler,Trap Card,06/06/2003,09/20/2001,https://images.ygoprodeck.com/images/cards_cropped/41925941.jpg
41927278,Double-Edged Sword,Spell Card,01/30/2020,10/12/2019,https://images.ygoprodeck.com/images/cards_cropped/41927278.jpg
41930553,Dark Smog,Trap Card,11/10/2011,10/13/2012,https://images.ygoprodeck.com/images/cards_cropped/41930553.jpg
41933425,Contact Gate,Spell Card,07/21/2018,09/14/2019,https://images.ygoprodeck.com/images/cards_cropped/41933425.jpg
41940225,Destruction Swordsman Fusion,Spell Card,01/14/2016,10/17/2015,https://images.ygoprodeck.com/images/cards_cropped/41940225.jpg
41949033,Dark Assailant,Normal Monster,03/29/2002,07/22/1999,https://images.ygoprodeck.com/images/cards_cropped/41949033.jpg
41952656,Imairuka,Effect Monster,08/18/2012,05/18/2013,https://images.ygoprodeck.com/images/cards_cropped/41952656.jpg
41978142,Mist Valley Executor,Effect Monster,05/25/2010,09/22/2008,https://images.ygoprodeck.com/images/cards_cropped/41978142.jpg
41999284,Linkuriboh,Link Monster,11/01/2017,08/04/2017,https://images.ygoprodeck.com/images/cards_cropped/41999284.jpg
42002073,Performapal Trump Girl,Pendulum Effect Monster,01/14/2016,10/17/2015,https://images.ygoprodeck.com/images/cards_cropped/42002073.jpg
42006475,Palladium Oracle Mana,Effect Monster,08/29/2019,02/09/2019,https://images.ygoprodeck.com/images/cards_cropped/42006475.jpg
42009836,Fossil Dyna Pachycephalo,Effect Monster,05/03/2008,08/24/2007,https://images.ygoprodeck.com/images/cards_cropped/42009836.jpg
42015635,Neo Space,Spell Card,08/16/2006,05/18/2006,https://images.ygoprodeck.com/images/cards_cropped/42015635.jpg
42023223,Alpha The Electromagnet Warrior,Effect Monster,10/20/2016,06/18/2016,https://images.ygoprodeck.com/images/cards_cropped/42023223.jpg
42024143,XX-Saber Gardestrike,Effect Monster,08/15/2009,09/18/2010,https://images.ygoprodeck.com/images/cards_cropped/42024143.jpg
42029847,Serenade the Melodious Diva,Effect Monster,11/06/2014,07/19/2014,https://images.ygoprodeck.com/images/cards_cropped/42029847.jpg
42035044,Panther Warrior,Effect Monster,09/01/2005,07/13/2000,https://images.ygoprodeck.com/images/cards_cropped/42035044.jpg
42035044,Panther Warrior,Effect Monster,09/01/2005,07/13/2000,https://images.ygoprodeck.com/images/cards_cropped/42035044.jpg
42052439,Fire Flint Lady,Effect Monster,07/23/2020,06/20/2020,https://images.ygoprodeck.com/images/cards_cropped/42052439.jpg
42055234,Dragonmaid Tinkhec,Effect Monster,11/21/2019,08/03/2019,https://images.ygoprodeck.com/images/cards_cropped/42055234.jpg
42071342,Sea Serpent Warrior of Darkness,Normal Monster,03/01/2004,07/17/2003,https://images.ygoprodeck.com/images/cards_cropped/42071342.jpg
42079445,Descending Lost Star,Trap Card,02/28/2009,11/15/2008,https://images.ygoprodeck.com/images/cards_cropped/42079445.jpg
42082363,Gusto Griffin,Effect Monster,09/28/2012,10/04/2011,https://images.ygoprodeck.com/images/cards_cropped/42082363.jpg
42090294,Reptilianne Nyami,Effect Monster,11/04/2021,07/17/2021,https://images.ygoprodeck.com/images/cards_cropped/42090294.jpg
42110434,Naturia Butterfly,Tuner Monster,01/25/2011,10/01/2009,https://images.ygoprodeck.com/images/cards_cropped/42110434.jpg
42110604,Hi-Speedroid Chanbara,Synchro Monster,10/01/2015,08/22/2015,https://images.ygoprodeck.com/images/cards_cropped/42110604.jpg
42129512,Big Koala,Normal Monster,03/01/2004,04/24/2003,https://images.ygoprodeck.com/images/cards_cropped/42129512.jpg
42143067,Doki Doki,Effect Monster,11/03/2016,07/09/2016,https://images.ygoprodeck.com/images/cards_cropped/42143067.jpg
42149850,Disposable Learner Device,Spell Card,01/30/2020,10/12/2019,https://images.ygoprodeck.com/images/cards_cropped/42149850.jpg
42155488,Genomix Fighter,Tuner Monster,11/08/2013,07/20/2013,https://images.ygoprodeck.com/images/cards_cropped/42155488.jpg
42158279,Dogmatikaturgy,Trap Card,05/19/2022,01/15/2022,https://images.ygoprodeck.com/images/cards_cropped/42158279.jpg
42160203,Supreme King Dragon Dark Rebellion,XYZ Monster,08/03/2017,04/15/2017,https://images.ygoprodeck.com/images/cards_cropped/42160203.jpg
42166000,Egyptian God Slime,Fusion Monster,09/24/2020,05/16/2020,https://images.ygoprodeck.com/images/cards_cropped/42166000.jpg
42167046,Widespread Dud,Trap Card,02/12/2010,11/14/2009,https://images.ygoprodeck.com/images/cards_cropped/42167046.jpg
42172465,World Reassembly,Trap Card,10/24/2019,07/13/2019,https://images.ygoprodeck.com/images/cards_cropped/42172465.jpg
42175079,Volcanic Eruption,Trap Card,10/20/2006,06/22/2006,https://images.ygoprodeck.com/images/cards_cropped/42175079.jpg
42193638,Vaalmonica Versare,Spell Card,11/16/2023,08/26/2023,https://images.ygoprodeck.com/images/cards_cropped/42193638.jpg
42198835,Illegal Knight,Effect Monster,05/19/2022,01/15/2022,https://images.ygoprodeck.com/images/cards_cropped/42198835.jpg
42199039,Cursed Bamboo Sword,Spell Card,11/06/2014,07/19/2014,https://images.ygoprodeck.com/images/cards_cropped/42199039.jpg
42216237,Angel of Zera,Synchro Monster,08/08/2013,09/13/2014,https://images.ygoprodeck.com/images/cards_cropped/42216237.jpg
42228966,Battlefield Tragedy,Spell Card,06/22/2023,12/18/2021,https://images.ygoprodeck.com/images/cards_cropped/42228966.jpg
42230449,Number 2: Numeron Gate Dve,XYZ Monster,07/23/2020,06/20/2020,https://images.ygoprodeck.com/images/cards_cropped/42230449.jpg
42233477,Battleguard Rage,Trap Card,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/42233477.jpg
42237854,Metalhold the Moving Blockade,Trap Card,07/21/2016,04/23/2016,https://images.ygoprodeck.com/images/cards_cropped/42237854.jpg
42239546,Chrysalis Mole,Effect Monster,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/42239546.jpg
42256406,Card Blocker,Effect Monster,09/01/2009,08/21/2007,https://images.ygoprodeck.com/images/cards_cropped/42256406.jpg
42280216,Oracle of the Sun,Effect Monster,02/12/2010,11/14/2009,https://images.ygoprodeck.com/images/cards_cropped/42280216.jpg
42291297,Flower Cardian Lightshower,Synchro Monster,08/18/2016,05/14/2016,https://images.ygoprodeck.com/images/cards_cropped/42291297.jpg
42303365,Reptilianne Viper,Tuner Monster,11/17/2009,07/18/2009,https://images.ygoprodeck.com/images/cards_cropped/42303365.jpg
42307760,Ragnaraika Stag Sovereign,Link Monster,04/25/2024,01/27/2024,https://images.ygoprodeck.com/images/cards_cropped/42307760.jpg
42309337,Counter Counter,Trap Card,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/42309337.jpg
42314669,Soundproofed,Spell Card,04/30/2011,02/11/2011,https://images.ygoprodeck.com/images/cards_cropped/42314669.jpg
42328171,Wind-Up Bat,Effect Monster,11/10/2011,07/16/2011,https://images.ygoprodeck.com/images/cards_cropped/42328171.jpg
42338879,Cockadoodledoo,Tuner Monster,08/08/2013,09/13/2014,https://images.ygoprodeck.com/images/cards_cropped/42338879.jpg
42348802,Trakodon,Normal Monster,12/22/2006,07/22/1999,https://images.ygoprodeck.com/images/cards_cropped/42348802.jpg
42352091,Numeron Wall,Effect Monster,07/23/2020,06/20/2020,https://images.ygoprodeck.com/images/cards_cropped/42352091.jpg
42364257,Anti Raigeki,Trap Card,03/01/2003,09/23/1999,https://images.ygoprodeck.com/images/cards_cropped/42364257.jpg
42364374,Arsenal Bug,Effect Monster,07/18/2003,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/42364374.jpg
42377643,Gunkan Suship Uni,Effect Monster,11/04/2021,07/17/2021,https://images.ygoprodeck.com/images/cards_cropped/42377643.jpg
42378577,Pendulum Switch,Trap Card,04/29/2017,09/09/2017,https://images.ygoprodeck.com/images/cards_cropped/42378577.jpg
42386471,Toon Gemini Elf,Toon Monster,12/01/2004,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/42386471.jpg
42388271,"World Legacy - ""World Ark""",Effect Monster,01/31/2019,10/13/2018,https://images.ygoprodeck.com/images/cards_cropped/42388271.jpg
42391240,Constellar Antares,Effect Monster,09/28/2012,01/24/2012,https://images.ygoprodeck.com/images/cards_cropped/42391240.jpg
42421606,Number 85: Crazy Box,XYZ Monster,07/12/2013,08/10/2013,https://images.ygoprodeck.com/images/cards_cropped/42421606.jpg
42425831,Sealing Ceremony of Raiton,Trap Card,04/28/2012,02/18/2012,https://images.ygoprodeck.com/images/cards_cropped/42425831.jpg
42429678,Bururu @Ignister,Effect Monster,01/30/2020,10/12/2019,https://images.ygoprodeck.com/images/cards_cropped/42429678.jpg
42431833,Spright Gamma Burst,Spell Card,08/04/2022,04/23/2022,https://images.ygoprodeck.com/images/cards_cropped/42431833.jpg
42431843,Ancient Brain,Normal Monster,06/26/2002,03/01/2000,https://images.ygoprodeck.com/images/cards_cropped/42431843.jpg
42444868,Rebirth of Parshath,Trap Card,01/18/2018,09/23/2017,https://images.ygoprodeck.com/images/cards_cropped/42444868.jpg
42461852,Cynet Storm,Spell Card,08/09/2018,12/09/2017,https://images.ygoprodeck.com/images/cards_cropped/42461852.jpg
42463414,Spined Gillman,Effect Monster,05/02/2009,02/14/2009,https://images.ygoprodeck.com/images/cards_cropped/42463414.jpg
42469671,Thunderforce Attack,Spell Card,06/17/2021,12/19/2020,https://images.ygoprodeck.com/images/cards_cropped/42469671.jpg
42472002,Noble Knight Custennin,Effect Monster,07/26/2018,09/14/2019,https://images.ygoprodeck.com/images/cards_cropped/42472002.jpg
42493140,Centur-Ion Trudea,Effect Monster,11/16/2023,08/26/2023,https://images.ygoprodeck.com/images/cards_cropped/42493140.jpg
42502956,Ayers Rock Sunrise,Spell Card,04/25/2014,05/17/2014,https://images.ygoprodeck.com/images/cards_cropped/42502956.jpg
42510430,Sunset Beat,Spell Card,02/08/2024,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/42510430.jpg
42516299,Fire Recovery,Spell Card,10/19/2023,07/22/2023,https://images.ygoprodeck.com/images/cards_cropped/42516299.jpg
42517468,Ojama Pink,Effect Monster,02/04/2021,10/31/2020,https://images.ygoprodeck.com/images/cards_cropped/42517468.jpg
42534368,Silent Doom,Spell Card,11/14/2007,04/08/2003,https://images.ygoprodeck.com/images/cards_cropped/42534368.jpg
42541548,Coach Goblin,Effect Monster,03/01/2004,04/24/2003,https://images.ygoprodeck.com/images/cards_cropped/42541548.jpg
42542842,"Dakki, the Graceful Mayakashi",Tuner Monster,11/15/2018,08/04/2018,https://images.ygoprodeck.com/images/cards_cropped/42542842.jpg
42551040,Bujingi Boar,Effect Monster,11/08/2013,07/20/2013,https://images.ygoprodeck.com/images/cards_cropped/42551040.jpg
42560034,Night Flight,Spell Card,11/04/2021,08/28/2021,https://images.ygoprodeck.com/images/cards_cropped/42560034.jpg
42562690,Performapal Skeeter Skimmer,Effect Monster,08/14/2014,04/19/2014,https://images.ygoprodeck.com/images/cards_cropped/42562690.jpg
42566602,Coral Dragon,Synchro Tuner Monster,08/04/2016,04/09/2016,https://images.ygoprodeck.com/images/cards_cropped/42566602.jpg
42577802,Myutant Fusion,Spell Card,11/05/2020,09/25/2021,https://images.ygoprodeck.com/images/cards_cropped/42577802.jpg
42578427,Eatgaboon,Trap Card,09/16/2002,07/13/2000,https://images.ygoprodeck.com/images/cards_cropped/42578427.jpg
42589641,Stellarknight Triverr,XYZ Monster,11/06/2014,07/19/2014,https://images.ygoprodeck.com/images/cards_cropped/42589641.jpg
42592719,Gladiator Beast Alexander,Effect Monster,11/14/2007,07/21/2007,https://images.ygoprodeck.com/images/cards_cropped/42592719.jpg
42596828,Dracoon Lamp,Effect Monster,08/06/2020,04/18/2020,https://images.ygoprodeck.com/images/cards_cropped/42596828.jpg
42598242,Special Hurricane,Spell Card,06/01/2004,02/26/2004,https://images.ygoprodeck.com/images/cards_cropped/42598242.jpg
42599677,Flame Champion,Normal Monster,10/20/2002,09/28/2000,https://images.ygoprodeck.com/images/cards_cropped/42599677.jpg
42600274,Cyber Tutubon,Effect Monster,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/42600274.jpg
42620460,Time Thief Power Reserve,Trap Card,09/07/2023,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/42620460.jpg
42625254,Little D,Normal Monster,10/11/2013,05/25/1999,https://images.ygoprodeck.com/images/cards_cropped/42625254.jpg
42632209,Geomathmech Final Sigma,Synchro Monster,11/21/2019,08/03/2019,https://images.ygoprodeck.com/images/cards_cropped/42632209.jpg
42647539,Ryu-Kishin Clown,Effect Monster,06/06/2003,09/20/2001,https://images.ygoprodeck.com/images/cards_cropped/42647539.jpg
42664989,Card of Sanctity,Spell Card,05/15/2004,02/24/2005,https://images.ygoprodeck.com/images/cards_cropped/42664989.jpg
42671151,The Golden Apples,Trap Card,02/08/2011,11/13/2010,https://images.ygoprodeck.com/images/cards_cropped/42671151.jpg
42671152,Malus Token,Token,01/01/1990,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/42671152.jpg
42679662,Evilswarm Azzathoth,Flip Effect Monster,02/01/2013,01/24/2012,https://images.ygoprodeck.com/images/cards_cropped/42679662.jpg
42682609,Chrysalis Dolphin,Effect Monster,08/16/2006,05/18/2006,https://images.ygoprodeck.com/images/cards_cropped/42682609.jpg
42685062,Emissary from Pandemonium,Tuner Monster,05/02/2009,02/14/2009,https://images.ygoprodeck.com/images/cards_cropped/42685062.jpg
42703248,Giant Trunade,Spell Card,09/16/2002,04/20/2000,https://images.ygoprodeck.com/images/cards_cropped/42703248.jpg
42705243,Mikanko Promise,Trap Card,01/19/2023,08/20/2022,https://images.ygoprodeck.com/images/cards_cropped/42705243.jpg
42709949,Phalanx Pike,Spell Card,08/15/2007,05/12/2007,https://images.ygoprodeck.com/images/cards_cropped/42709949.jpg
42713844,Subterror Behemoth Umastryx,Flip Effect Monster,08/04/2016,09/09/2017,https://images.ygoprodeck.com/images/cards_cropped/42713844.jpg
42717221,Cyberse Clock Dragon,Fusion Monster,10/18/2018,07/14/2018,https://images.ygoprodeck.com/images/cards_cropped/42717221.jpg
42737833,XX-Saber Emmersblade,Effect Monster,02/12/2010,09/18/2010,https://images.ygoprodeck.com/images/cards_cropped/42737833.jpg
42741437,Exosister Mikailis,XYZ Monster,01/27/2022,08/28/2021,https://images.ygoprodeck.com/images/cards_cropped/42741437.jpg
42752141,Evolzar Dolkka,XYZ Monster,11/10/2011,10/13/2012,https://images.ygoprodeck.com/images/cards_cropped/42752141.jpg
42776855,Follow Wing,Trap Card,01/14/2016,10/17/2015,https://images.ygoprodeck.com/images/cards_cropped/42776855.jpg
42776960,Relay Soul,Trap Card,04/25/2014,05/17/2014,https://images.ygoprodeck.com/images/cards_cropped/42776960.jpg
42790071,Altergeist Multifaker,Effect Monster,05/03/2018,01/13/2018,https://images.ygoprodeck.com/images/cards_cropped/42790071.jpg
42793609,Nordic Relic Brisingamen,Trap Card,02/08/2011,11/13/2010,https://images.ygoprodeck.com/images/cards_cropped/42793609.jpg
42810973,Junk Archer,Synchro Monster,01/15/2010,10/17/2009,https://images.ygoprodeck.com/images/cards_cropped/42810973.jpg
42822433,Tellarknight Altairan,Effect Monster,05/04/2023,01/14/2023,https://images.ygoprodeck.com/images/cards_cropped/42822433.jpg
42829885,The Forceful Sentry,Spell Card,09/16/2002,04/20/2000,https://images.ygoprodeck.com/images/cards_cropped/42829885.jpg
42851643,Jumbo Drill,Effect Monster,04/28/2012,02/18/2012,https://images.ygoprodeck.com/images/cards_cropped/42851643.jpg
42868711,Gora Turtle of Illusion,Effect Monster,03/01/2004,07/17/2003,https://images.ygoprodeck.com/images/cards_cropped/42868711.jpg
42874792,Wind-Up Rabbit,Effect Monster,11/10/2011,10/13/2012,https://images.ygoprodeck.com/images/cards_cropped/42874792.jpg
42878636,Ancient Gear Hunting Hound,Effect Monster,02/09/2017,10/08/2016,https://images.ygoprodeck.com/images/cards_cropped/42878636.jpg
42880485,Superheavy Samurai General Jade,Pendulum Effect Monster,01/14/2016,10/17/2015,https://images.ygoprodeck.com/images/cards_cropped/42880485.jpg
42883273,Wodan the Resident of the Forest,Effect Monster,09/01/2002,07/05/1999,https://images.ygoprodeck.com/images/cards_cropped/42883273.jpg
42899204,Evil Eye Mesmerism,Trap Card,03/21/2019,02/23/2019,https://images.ygoprodeck.com/images/cards_cropped/42899204.jpg
42901635,Berserkion the Electromagna Warrior,Effect Monster,10/20/2016,06/18/2016,https://images.ygoprodeck.com/images/cards_cropped/42901635.jpg
42908201,Desmanian Devil,Effect Monster,02/01/2018,10/14/2017,https://images.ygoprodeck.com/images/cards_cropped/42908201.jpg
42921475,Fairy Tail - Sleeper,Flip Effect Monster,11/03/2016,07/09/2016,https://images.ygoprodeck.com/images/cards_cropped/42921475.jpg
42925441,Photon Change,Trap Card,09/27/2018,06/09/2018,https://images.ygoprodeck.com/images/cards_cropped/42925441.jpg
42932862,Prediction Princess Tarotreith,Ritual Effect Monster,10/20/2022,07/16/2022,https://images.ygoprodeck.com/images/cards_cropped/42932862.jpg
42940404,Machina Gearframe,Union Effect Monster,02/19/2010,12/12/2009,https://images.ygoprodeck.com/images/cards_cropped/42940404.jpg
42941100,Ojama Yellow,Normal Monster,03/01/2004,04/24/2003,https://images.ygoprodeck.com/images/cards_cropped/42941100.jpg
42945701,Spiritual Fire Art - Kurenai,Trap Card,08/06/2005,05/26/2005,https://images.ygoprodeck.com/images/cards_cropped/42945701.jpg
42952160,Split Mirror of the Underworld,Trap Card,07/27/2023,04/22/2023,https://images.ygoprodeck.com/images/cards_cropped/42952160.jpg
42956963,Nightmare Archfiends,Trap Card,02/28/2009,11/15/2008,https://images.ygoprodeck.com/images/cards_cropped/42956963.jpg
42956964,Nightmare Archfiend Token,Token,01/01/1990,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/42956964.jpg
42969214,Aye-Iron,Effect Monster,02/01/2013,01/24/2012,https://images.ygoprodeck.com/images/cards_cropped/42969214.jpg
42994702,Wandering Mummy,Effect Monster,07/18/2003,03/21/2002,https://images.ygoprodeck.com/images/cards_cropped/42994702.jpg
43002864,Reptilianne Gardna,Effect Monster,02/12/2010,11/14/2009,https://images.ygoprodeck.com/images/cards_cropped/43002864.jpg
43004235,Plunder Patroll Parrrty,Trap Card,04/30/2020,01/11/2020,https://images.ygoprodeck.com/images/cards_cropped/43004235.jpg
43011492,Evil Eye Confrontation,Spell Card,03/21/2019,02/23/2019,https://images.ygoprodeck.com/images/cards_cropped/43011492.jpg
43014054,Vice Berserker,Effect Monster,11/06/2010,07/17/2010,https://images.ygoprodeck.com/images/cards_cropped/43014054.jpg
43017476,Duoterion,Effect Monster,09/07/2017,06/03/2017,https://images.ygoprodeck.com/images/cards_cropped/43017476.jpg
43034264,Laser Qlip,Spell Card,11/06/2014,07/19/2014,https://images.ygoprodeck.com/images/cards_cropped/43034264.jpg
43040603,Monster Gate,Spell Card,06/01/2004,11/20/2003,https://images.ygoprodeck.com/images/cards_cropped/43040603.jpg
43047672,Raidraptor - Final Fortress Falcon,XYZ Monster,07/06/2017,05/13/2017,https://images.ygoprodeck.com/images/cards_cropped/43047672.jpg
43061293,Fire Darts,Trap Card,08/06/2005,05/26/2005,https://images.ygoprodeck.com/images/cards_cropped/43061293.jpg
43096270,Alexandrite Dragon,Normal Monster,11/05/2011,03/17/2012,https://images.ygoprodeck.com/images/cards_cropped/43096270.jpg
43114901,Gem-Knight Sardonyx,Gemini Monster,09/28/2012,10/04/2011,https://images.ygoprodeck.com/images/cards_cropped/43114901.jpg
43129357,Ragnaraika Skeletal Soldier,Link Monster,04/25/2024,01/27/2024,https://images.ygoprodeck.com/images/cards_cropped/43129357.jpg
43138260,Xyz Remora,Effect Monster,01/25/2013,11/17/2012,https://images.ygoprodeck.com/images/cards_cropped/43138260.jpg
43140791,Worm Bait,Spell Card,11/17/2009,09/17/2009,https://images.ygoprodeck.com/images/cards_cropped/43140791.jpg
43140792,Worm Token,Token,01/01/1990,01/01/1990,https://images.ygoprodeck.com/images/cards_cropped/43140792.jpg
43147039,Photon Vanisher,Effect Monster,09/27/2018,06/09/2018,https://images.ygoprodeck.com/images/cards_cropped/43147039.jpg
43175027,Glacial Beast Blizzard Wolf,Effect Monster,07/23/2020,06/06/2020,https://images.ygoprodeck.com/images/cards_cropped/43175027.jpg
43175858,Toon Kingdom,Spell Card,07/16/2015,05/16/2015,https://images.ygoprodeck.com/images/cards_cropped/43175858.jpg
43191636,Phantom Dragonray Bronto,Gemini Monster,08/15/2007,09/13/2008,https://images.ygoprodeck.com/images/cards_cropped/43191636.jpg
43202238,"Yazi, Evil of the Yang Zing",Synchro Monster,11/06/2014,07/19/2014,https://images.ygoprodeck.com/images/cards_cropped/43202238.jpg
43210483,Symphonic Warrior Guitariss,Pendulum Effect Monster,05/19/2022,01/15/2022,https://images.ygoprodeck.com/images/cards_cropped/43210483.jpg
43215738,Mementotlan Fracture Dance,Trap Card,11/16/2023,08/26/2023,https://images.ygoprodeck.com/images/cards_cropped/43215738.jpg
43218406,"Gizmek Okami, the Dreaded Deluge Dragon",Effect Monster,08/06/2020,04/18/2020,https://images.ygoprodeck.com/images/cards_cropped/43218406.jpg
43225434,Battle Fusion,Spell Card,04/25/2014,05/17/2014,https://images.ygoprodeck.com/images/cards_cropped/43225434.jpg
43228023,Blue-Eyes Alternative Ultimate Dragon,Fusion Monster,08/29/2019,02/09/2019,https://images.ygoprodeck.com/images/cards_cropped/43228023.jpg
43230671,Ancient Lizard Warrior,Normal Monster,06/26/2002,07/22/1999,https://images.ygoprodeck.com/images/cards_cropped/43230671.jpg
43237273,Neo-Spacian Dark Panther,Effect Monster,08/16/2006,05/18/2006,https://images.ygoprodeck.com/images/cards_cropped/43237273.jpg
43241495,Performapal Trampolynx,Pendulum Effect Monster,11/06/2014,07/19/2014,https://images.ygoprodeck.com/images/cards_cropped/43241495.jpg
43250041,Draining Shield,Trap Card,06/01/2004,11/20/2003,https://images.ygoprodeck.com/images/cards_cropped/43250041.jpg
43256007,Zuijin of the Ice Barrier,Effect Monster,02/18/2021,11/21/2020,https://images.ygoprodeck.com/images/cards_cropped/43256007.jpg
43262273,Appointer of the Red Lotus,Trap Card,11/17/2009,07/18/2009,https://images.ygoprodeck.com/images/cards_cropped/43262273.jpg
43266605,PSY-Frame Multi-Threader,Effect Monster,11/03/2016,07/09/2016,https://images.ygoprodeck.com/images/cards_cropped/43266605.jpg
43268675,Opera the Melodious Diva,Effect Monster,08/06/2015,04/25/2015,https://images.ygoprodeck.com/images/cards_cropped/43268675.jpg
43270827,Therion Cross,Trap Card,05/19/2022,01/15/2022,https://images.ygoprodeck.com/images/cards_cropped/43270827.jpg
43316238,Danger! Bigfoot!,Effect Monster,07/26/2018,09/14/2019,https://images.ygoprodeck.com/images/cards_cropped/43316238.jpg
43316238,Danger! Bigfoot!,Effect Monster,07/26/2018,09/14/2019,https://images.ygoprodeck.com/images/cards_cropped/43316238.jpg
43318266,Cloudian - Cirrostratus,Effect Monster,11/14/2007,07/21/2007,https://images.ygoprodeck.com/images/cards_cropped/43318266.jpg
43331750,Fusion Duplication,Trap Card,05/04/2023,01/14/2023,https://images.ygoprodeck.com/images/cards_cropped/43331750.jpg
43332022,Jurrac Gallim,Tuner Monster,01/25/2011,10/01/2009,https://images.ygoprodeck.com/images/cards_cropped/43332022.jpg
43338320,Mementomictlan,Spell Card,11/16/2023,08/26/2023,https://images.ygoprodeck.com/images/cards_cropped/43338320.jpg
43340443,Forced Back,Trap Card,05/17/2006,02/16/2006,https://images.ygoprodeck.com/images/cards_cropped/43340443.jpg
43341600,Apple of Enlightenment,Trap Card,01/31/2019,09/14/2019,https://images.ygoprodeck.com/images/cards_cropped/43341600.jpg
43359262,Sergeant Electro,Effect Monster,11/10/2011,03/20/2010,https://images.ygoprodeck.com/images/cards_cropped/43359262.jpg
43366227,Seven Swords Warrior,Synchro Monster,12/01/2010,05/21/2010,https://images.ygoprodeck.com/images/cards_cropped/43366227.jpg
43378048,Armityle the Chaos Phantasm,Fusion Monster,09/01/2009,08/21/2007,https://images.ygoprodeck.com/images/cards_cropped/43378048.jpg
